VideoFile,DropletID,DetectionType,WindowIndex,FrameStart,FrameEnd,TimeStart_s,TimeCenter_s,TimeEnd_s,MeanGray,ContrastStd,BrightMean,BrightFrac,BGMean_raw,BGStd_raw,BGMean_norm,BGStd_norm
VIDEO-2026-03-10-10-04-20.mp4,47,A,29,2761,2820,92,92.9833333333333,93.9666666666667,140.669096230675,33.7156779761036,218.688178566886,0.0975609756097561,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,48,A,29,2761,2820,92,92.9833333333333,93.9666666666667,135.925404848726,38.8668475983521,224.860105276209,0.10126582278481,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,49,A,29,2761,2820,92,92.9833333333333,93.9666666666667,138.978628500301,32.6963754928939,213.70738316761,0.104347826086957,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,50,A,29,2761,2820,92,92.9833333333333,93.9666666666667,145.928415482197,31.8997043401458,212.381216282132,0.101694915254237,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,51,A,29,2761,2820,92,92.9833333333333,93.9666666666667,140.648751706753,30.1452621856856,204.212270603296,0.0970149253731343,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,52,A,29,2761,2820,92,92.9833333333333,93.9666666666667,140.746075147411,29.1632656397486,207.094042104408,0.0975609756097561,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,53,A,29,2761,2820,92,92.9833333333333,93.9666666666667,142.389609185486,34.0271174229276,223.868882819736,0.0967741935483871,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,54,A,29,2761,2820,92,92.9833333333333,93.9666666666667,137.20316665136,38.6081270796387,228.812554904128,0.102564102564103,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,55,A,29,2761,2820,92,92.9833333333333,93.9666666666667,137.041921101922,39.1284699432979,229.001245991402,0.102803738317757,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,56,A,29,2761,2820,92,92.9833333333333,93.9666666666667,145.418555683805,34.7933246837979,225.624118529393,0.1,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,57,A,29,2761,2820,92,92.9833333333333,93.9666666666667,142.926512001525,35.533529594729,221.795604207913,0.0991735537190083,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,58,A,29,2761,2820,92,92.9833333333333,93.9666666666667,129.795106789878,35.6701516010289,211.572783203141,0.104761904761905,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,59,A,29,2761,2820,92,92.9833333333333,93.9666666666667,136.979748727416,32.5105989451568,210.701056116744,0.101694915254237,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,60,A,29,2761,2820,92,92.9833333333333,93.9666666666667,141.380697482782,32.022741123454,207.803062420535,0.1015625,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,61,A,29,2761,2820,92,92.9833333333333,93.9666666666667,142.109902454886,31.4339388473814,207.750099391677,0.099290780141844,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,62,A,29,2761,2820,92,92.9833333333333,93.9666666666667,133.849872128469,29.5739615764905,197.658828509098,0.103174603174603,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,63,A,29,2761,2820,92,92.9833333333333,93.9666666666667,130.48073009734,34.1993221549993,206.489491745783,0.0983606557377049,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,64,A,29,2761,2820,92,92.9833333333333,93.9666666666667,127.68527091641,35.5555721428445,207.979184967875,0.102362204724409,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,65,A,29,2761,2820,92,92.9833333333333,93.9666666666667,132.89086473611,35.767228764391,219.31032032847,0.0983606557377049,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,66,A,29,2761,2820,92,92.9833333333333,93.9666666666667,138.730735877303,32.6639073621925,212.538975964059,0.0970149253731343,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,67,A,29,2761,2820,92,92.9833333333333,93.9666666666667,133.222585843809,36.0936883408661,216.138624538788,0.102803738317757,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,68,A,29,2761,2820,92,92.9833333333333,93.9666666666667,138.310824782443,33.5707751747398,214.403279899599,0.099236641221374,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,69,A,29,2761,2820,92,92.9833333333333,93.9666666666667,140.289895779346,34.0993484767261,214.755347456168,0.102362204724409,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,70,A,29,2761,2820,92,92.9833333333333,93.9666666666667,138.673347701487,30.7560182480979,200.787781046455,0.0985915492957746,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,71,A,29,2761,2820,92,92.9833333333333,93.9666666666667,136.558833721912,27.762691354555,189.289588019837,0.100671140939597,147.936623189703,23.5110838597201,148.20922643061,23.479959731776
VIDEO-2026-03-10-10-04-20.mp4,1,A,30,2821,2880,94,94.9833333333333,95.9666666666667,144.734151052542,10.4502845049208,163.129962151588,0.102564102564103,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
VIDEO-2026-03-10-10-04-20.mp4,2,A,30,2821,2880,94,94.9833333333333,95.9666666666667,152.144769613899,33.2310548897804,221.174690683323,0.0975609756097561,148.064159843095,23.5486527361265,148.209226389532,23.4799599911206
